id,podcast_id,host_name,title,description,scheduled_start,actual_start,actual_end,status,current_listeners,created_at
145c9212-19b7-4089-a879-e3b1dfc73203,5081dea1-efb0-40f1-91a3-c460665ee75a,Dr. Ramesh Kumar,Live: Discussing Tech Bytes & Beats with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:17:53,2026-06-19 18:32:53,2026-06-19 19:49:53,completed,0,2026-06-19 18:32:53
b4fa1f3d-38c1-4690-a421-971d3eb286f6,028865c4-a093-4652-b875-db489f054503,Vikram Sen,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:18:00,2026-06-19 18:33:00,2026-06-19 22:19:00,live,43,2026-06-19 18:33:00
b8638efe-ed1f-4a78-9f79-2deba7537ae9,e0b88463-967a-4892-8c24-04921993c940,Dr. Ramesh Kumar,Live: Discussing Laugh Track Live with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:18:06,2026-06-19 18:33:06,2026-06-19 20:20:06,scheduled,0,2026-06-19 18:33:06
5e97f0bf-ff6c-4c81-b2c7-15c3e40911e8,d1dc1e14-78c8-4055-b1bb-80e2182ac2b8,Aditya Reddy,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:18:53,2026-06-19 18:33:53,2026-06-19 20:10:53,scheduled,0,2026-06-19 18:33:53
f88ae496-171d-40db-a1d7-7979471c422a,8d30de23-1f8d-46ad-9da2-1e8873b10603,Michael Chang,Live: Discussing Tech Bytes & Beats with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 18:19:30,2026-06-19 18:34:30,2026-06-19 19:42:30,live,30,2026-06-19 18:34:30
e93193f3-33a1-436b-8ada-2a924de91463,c4483aaa-4105-45bd-8127-7786e86e02fe,Sarah Jenkins,Live: Discussing The Daily Rhythm with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 18:20:39,2026-06-19 18:35:39,2026-06-19 20:13:39,completed,0,2026-06-19 18:35:39
c5257dfe-80a7-4744-a198-e813f45754cc,4b6ed9b3-e3e1-4361-b373-6d76be268673,Michael Chang,Live: Discussing Mindset Matters with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:20:53,2026-06-19 18:35:53,2026-06-19 21:09:53,live,68,2026-06-19 18:35:53
e539a87b-5e4b-46d1-91a6-38ac86ab57c1,bdc160bd-c4bb-43ab-aee8-8c40556abfaa,Kabir Sharma,Live: Discussing Indie Creator Spotlight with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:22:06,2026-06-19 18:37:06,2026-06-19 22:15:06,completed,0,2026-06-19 18:37:06
ce737b8c-9ade-4513-a79a-ceee0da884fa,7b3faafc-5a81-460c-aca5-0215d32f83ec,Kabir Sharma,Live: Discussing History Reimagined with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:22:14,2026-06-19 18:37:14,2026-06-19 20:19:14,completed,0,2026-06-19 18:37:14
62925d84-a331-48de-be08-becf87a216f4,f4a14fa1-d103-4465-9031-ff9bd486b173,Vikram Sen,Live: Discussing Science Decoded with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:22:41,2026-06-19 18:37:41,2026-06-19 19:51:41,cancelled,0,2026-06-19 18:37:41
676b406d-ed29-4a34-b9c2-13785d4b9823,09b1527a-66e8-451a-a98c-dbd78919cc30,Priya Nair,Live: Discussing Indie Creator Spotlight with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:22:48,2026-06-19 18:37:48,2026-06-19 21:47:48,scheduled,0,2026-06-19 18:37:48
e3efa12d-5114-4655-a6c6-843b1adbf6b6,c49a1495-48f9-4a14-bb48-c05a21fbbcca,Samantha Rogers,Live: Discussing History Reimagined with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:23:54,2026-06-19 18:38:54,2026-06-19 20:35:54,cancelled,0,2026-06-19 18:38:54
74224693-9903-4cf4-8b59-70cdba9f2687,b9b8d353-bdc0-4624-a6b3-58e13a29ee85,Kabir Sharma,Live: Discussing The Daily Rhythm with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 18:24:33,2026-06-19 18:39:33,2026-06-19 22:07:33,cancelled,0,2026-06-19 18:39:33
66ba25ce-c8a6-4a82-95f5-d010b3ac2214,028865c4-a093-4652-b875-db489f054503,Vikram Sen,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:27:17,2026-06-19 18:42:17,2026-06-19 19:50:17,scheduled,0,2026-06-19 18:42:17
48e9b018-a171-489f-8c28-6ff97aa6fbf9,e94d52b8-a380-490c-997b-8628fd3d556e,Michael Chang,Live: Discussing History Reimagined with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 18:27:41,2026-06-19 18:42:41,2026-06-19 19:28:41,cancelled,0,2026-06-19 18:42:41
2e5e813d-98d1-442d-8c95-fcd62d64223f,c2f6c72d-2156-4087-8007-6674c57e6776,Sarah Jenkins,Live: Discussing The Daily Rhythm with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:28:20,2026-06-19 18:43:20,2026-06-19 22:02:20,cancelled,0,2026-06-19 18:43:20
c619073a-74bf-4c19-8080-feaf01ee2720,6d3ae58e-db95-4dd9-8861-d105464727ed,Dr. Ramesh Kumar,Live: Discussing Science Decoded with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:28:32,2026-06-19 18:43:32,2026-06-19 19:08:32,scheduled,0,2026-06-19 18:43:32
12889038-9d71-4a7e-b363-8b2836e09580,5932f0f8-8433-4918-9ca4-6add9751d669,Vikram Sen,Live: Discussing The Daily Rhythm with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 18:28:38,2026-06-19 18:43:38,2026-06-19 21:56:38,scheduled,0,2026-06-19 18:43:38
1f1e96f1-ec1c-4db3-850b-969068d2c516,4b6ed9b3-e3e1-4361-b373-6d76be268673,Michael Chang,Live: Discussing Mindset Matters with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:28:51,2026-06-19 18:43:51,2026-06-19 19:21:51,completed,0,2026-06-19 18:43:51
d48b1846-c672-4d21-8606-e615470ef0c7,6f11a8e9-333a-4426-a563-4fd0d048c009,Samantha Rogers,Live: Discussing Indie Creator Spotlight with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:29:12,2026-06-19 18:44:12,2026-06-19 20:21:12,cancelled,0,2026-06-19 18:44:12
fc7871bd-58e5-4ad7-8c72-32d7a3197a18,e94d52b8-a380-490c-997b-8628fd3d556e,Michael Chang,Live: Discussing History Reimagined with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 18:29:35,2026-06-19 18:44:35,2026-06-19 21:46:35,cancelled,0,2026-06-19 18:44:35
5ecbf1aa-18fb-4e85-a0d9-927604be01e6,4e17dfc3-f41f-4f52-ad70-b6164c7e2b2b,Aditya Reddy,Live: Discussing Laugh Track Live with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:30:59,2026-06-19 18:45:59,2026-06-19 21:12:59,scheduled,0,2026-06-19 18:45:59
e6cd5176-069d-458f-8843-d49c92095e5a,9a72199d-3081-46f9-bf0e-44bef5945b1a,Vikram Sen,Live: Discussing Science Decoded with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:31:04,2026-06-19 18:46:04,2026-06-19 20:21:04,completed,0,2026-06-19 18:46:04
1bf2e1ee-b73a-4c12-9ca7-696357dbb849,79c60b89-b049-44af-866b-65d6f3c6e6d4,Kabir Sharma,Live: Discussing Indie Creator Spotlight with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:31:12,2026-06-19 18:46:12,2026-06-19 21:01:12,scheduled,0,2026-06-19 18:46:12
c5b356dd-4515-45d0-a29e-f799aba046cb,47326064-5811-4847-882d-276f9814084d,Dr. Ramesh Kumar,Live: Discussing Science Decoded with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 18:31:43,2026-06-19 18:46:43,2026-06-19 19:03:43,scheduled,0,2026-06-19 18:46:43
18df1fd9-8e2b-4289-a446-0d4e7b286295,4e17dfc3-f41f-4f52-ad70-b6164c7e2b2b,Aditya Reddy,Live: Discussing Laugh Track Live with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:32:57,2026-06-19 18:47:57,2026-06-19 21:57:57,cancelled,0,2026-06-19 18:47:57
97df34de-04a1-4c46-a335-37a2c247e50c,47c9b1f9-8bf3-4044-b90e-70e6d40f5150,Vikram Sen,Live: Discussing Tech Bytes & Beats with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 18:34:08,2026-06-19 18:49:08,2026-06-19 19:46:08,completed,0,2026-06-19 18:49:08
cdc42bee-ef0b-4221-acfe-3adaac439e52,a642ecb1-058c-4dfb-9443-703d72cdb07d,Vikram Sen,Live: Discussing Tech Bytes & Beats with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 18:35:17,2026-06-19 18:50:17,2026-06-19 21:42:17,completed,0,2026-06-19 18:50:17
f407efcf-b2e7-4815-a81a-54b59c7a1729,c4dcc09f-dc77-453e-8f29-0923c7dbd9e6,Vikram Sen,Live: Discussing Tech Bytes & Beats with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:35:25,2026-06-19 18:50:25,2026-06-19 21:40:25,scheduled,0,2026-06-19 18:50:25
0dce318e-ad43-4b4e-9fac-bda6a3fe3252,ceb789ce-251c-47d3-99a4-a9f2b41c4aff,Dr. Ramesh Kumar,Live: Discussing The Daily Rhythm with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:36:10,2026-06-19 18:51:10,2026-06-19 20:41:10,scheduled,0,2026-06-19 18:51:10
7e59bb6a-c13c-46ed-944e-6bb4987251b5,d7496674-8974-408e-90d0-1eff083fc312,Sarah Jenkins,Live: Discussing Laugh Track Live with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:36:50,2026-06-19 18:51:50,2026-06-19 22:13:50,completed,0,2026-06-19 18:51:50
17cad539-2694-4b6f-8ecb-3260e3f67b2e,f4a14fa1-d103-4465-9031-ff9bd486b173,Vikram Sen,Live: Discussing Science Decoded with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:36:57,2026-06-19 18:51:57,2026-06-19 22:47:57,completed,0,2026-06-19 18:51:57
09990510-5986-4282-a764-822e2b1b4ef6,bdc160bd-c4bb-43ab-aee8-8c40556abfaa,Kabir Sharma,Live: Discussing Indie Creator Spotlight with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:37:23,2026-06-19 18:52:23,2026-06-19 22:05:23,scheduled,0,2026-06-19 18:52:23
bad9a96e-40d5-4fbb-8a84-64d56c4f4492,4cbc247e-ba81-47e5-943a-443baa62162a,Sarah Jenkins,Live: Discussing History Reimagined with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 18:38:19,2026-06-19 18:53:19,2026-06-19 20:29:19,completed,0,2026-06-19 18:53:19
e5120771-daaf-483b-baaa-e14d48d854dc,0603e240-431c-4df1-aba5-d71528aa5c47,Priya Nair,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:38:32,2026-06-19 18:53:32,2026-06-19 21:31:32,cancelled,0,2026-06-19 18:53:32
6d89ae25-ba57-4fa8-b733-cd3c7c1830dd,028865c4-a093-4652-b875-db489f054503,Vikram Sen,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:39:24,2026-06-19 18:54:24,2026-06-19 21:54:24,live,65,2026-06-19 18:54:24
f24e62d9-1363-4795-a535-0999f13c1819,23b606d5-1c20-4db5-a7d3-396ed2171821,Priya Nair,Live: Discussing Tech Bytes & Beats with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 18:39:33,2026-06-19 18:54:33,2026-06-19 19:55:33,completed,0,2026-06-19 18:54:33
07291f11-a6d7-4f65-a726-28ef3d8eb544,d2b421bf-566d-40fb-8f18-ca0201077b7f,Vikram Sen,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:40:23,2026-06-19 18:55:23,2026-06-19 22:51:23,live,51,2026-06-19 18:55:23
fa2093ca-7c54-418a-9010-f75a3f51ddf7,6f11a8e9-333a-4426-a563-4fd0d048c009,Samantha Rogers,Live: Discussing Indie Creator Spotlight with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:41:07,2026-06-19 18:56:07,2026-06-19 19:10:07,completed,0,2026-06-19 18:56:07
b3bb4fac-2070-4330-b3b5-5e005c6e372a,6d3ae58e-db95-4dd9-8861-d105464727ed,Dr. Ramesh Kumar,Live: Discussing Science Decoded with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:41:47,2026-06-19 18:56:47,2026-06-19 22:29:47,completed,0,2026-06-19 18:56:47
61d4e319-aa09-4494-9fd9-c43c49262a50,88958818-1649-443f-bdcb-bf91f776490a,Samantha Rogers,Live: Discussing History Reimagined with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:42:14,2026-06-19 18:57:14,2026-06-19 22:29:14,completed,0,2026-06-19 18:57:14
73a47ddd-ab99-4766-af1f-3238d3c4a8f4,3466e16f-babd-4a0b-845a-a9bf15932bd1,Priya Nair,Live: Discussing Tech Bytes & Beats with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:42:39,2026-06-19 18:57:39,2026-06-19 20:02:39,completed,0,2026-06-19 18:57:39
ff5179d5-4ad8-438d-a35a-31a6842f18a8,d1dc1e14-78c8-4055-b1bb-80e2182ac2b8,Aditya Reddy,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:42:46,2026-06-19 18:57:46,2026-06-19 20:19:46,cancelled,0,2026-06-19 18:57:46
fd3ae459-2109-4d92-af11-6bf03a774488,f4fd4a45-2b6d-4973-9945-59f964c9a215,Michael Chang,Live: Discussing Tech Bytes & Beats with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:42:53,2026-06-19 18:57:53,2026-06-19 21:17:53,completed,0,2026-06-19 18:57:53
0f8891a3-d5bb-411e-ace5-b2f86903e754,cfd6463b-b348-42ff-b0aa-59ffec47c77b,Dr. Ramesh Kumar,Live: Discussing Tech Bytes & Beats with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 18:43:05,2026-06-19 18:58:05,2026-06-19 22:47:05,completed,0,2026-06-19 18:58:05
766d00f0-d870-48a7-b5cc-89a58e48156f,e6c211a9-715f-4bab-836d-1b4ac9123c1c,Priya Nair,Live: Discussing Mindset Matters with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:43:17,2026-06-19 18:58:17,2026-06-19 21:10:17,scheduled,0,2026-06-19 18:58:17
ca02887b-a6de-488a-9623-42aad88d6dad,54b98a6d-64a9-491c-ac32-74bd9ad348f3,Aditya Reddy,Live: Discussing Laugh Track Live with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 18:43:43,2026-06-19 18:58:43,2026-06-19 19:33:43,scheduled,0,2026-06-19 18:58:43
32fe2a3c-40b2-4b81-9a06-eb10c427a6c4,15edfbe7-b187-41a2-b1cc-561d36c0eba2,Samantha Rogers,Live: Discussing Echoes of Eternity with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 18:45:09,2026-06-19 19:00:09,2026-06-19 19:28:09,cancelled,0,2026-06-19 19:00:09
2b5fdda2-bb16-4216-8cf5-dc1c1eca67dc,616dca01-5c4f-4470-a994-82287961f311,Michael Chang,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:46:17,2026-06-19 19:01:17,2026-06-19 20:41:17,live,22,2026-06-19 19:01:17
10dd6883-4135-4fdf-ad50-54a94136b871,38ca3cc4-0bde-4a96-855e-03db88086161,Kabir Sharma,Live: Discussing Science Decoded with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:46:36,2026-06-19 19:01:36,2026-06-19 19:58:36,live,15,2026-06-19 19:01:36
64dcb08a-bf4c-4275-9bd8-cea203016000,bdc160bd-c4bb-43ab-aee8-8c40556abfaa,Kabir Sharma,Live: Discussing Indie Creator Spotlight with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:47:09,2026-06-19 19:02:09,2026-06-19 19:26:09,scheduled,0,2026-06-19 19:02:09
024be1b5-b921-4096-9eed-7a9d925161c1,505be40c-3fba-46f3-9c14-644c7ec5c642,Samantha Rogers,Live: Discussing Science Decoded with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 18:47:42,2026-06-19 19:02:42,2026-06-19 20:21:42,scheduled,0,2026-06-19 19:02:42
f4d38aec-31d5-45d7-a0a5-49bdbb9a9586,ceb789ce-251c-47d3-99a4-a9f2b41c4aff,Dr. Ramesh Kumar,Live: Discussing The Daily Rhythm with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:50:16,2026-06-19 19:05:16,2026-06-19 19:49:16,live,26,2026-06-19 19:05:16
a123b0d2-f4e6-4142-8511-41daa4b5eaab,5d634327-cef0-442e-862a-c61a6ebc8bcf,Dr. Ramesh Kumar,Live: Discussing Science Decoded with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 18:50:54,2026-06-19 19:05:54,2026-06-19 19:35:54,completed,0,2026-06-19 19:05:54
b82ba349-e980-4fe1-a9d0-6dffed85f8e3,0969b1ae-a739-49de-ad1b-d95c6abc94a0,Vikram Sen,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:51:31,2026-06-19 19:06:31,2026-06-19 21:54:31,live,16,2026-06-19 19:06:31
56b35628-347a-46e1-ae18-9ff205259473,2f8b5fe2-a8b6-49f4-b083-21f53c24957d,Sarah Jenkins,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:51:51,2026-06-19 19:06:51,2026-06-19 22:55:51,cancelled,0,2026-06-19 19:06:51
7981e43c-0670-42ef-a7b0-298fef7193ca,f4ff37e9-499e-49e7-9108-6cb9e13eeeda,Aditya Reddy,Live: Discussing Mindset Matters with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 18:53:23,2026-06-19 19:08:23,2026-06-19 19:42:23,live,54,2026-06-19 19:08:23
5e2ddf6e-9114-4975-adb2-125c733e5f79,2f8b5fe2-a8b6-49f4-b083-21f53c24957d,Sarah Jenkins,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:54:41,2026-06-19 19:09:41,2026-06-19 22:24:41,completed,0,2026-06-19 19:09:41
6bc185b6-1266-41f7-a6a1-7215df59ebf8,b9b8d353-bdc0-4624-a6b3-58e13a29ee85,Kabir Sharma,Live: Discussing The Daily Rhythm with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 18:55:50,2026-06-19 19:10:50,2026-06-19 22:46:50,scheduled,0,2026-06-19 19:10:50
44921dd1-807f-480f-834e-795b08e3e6fa,9d257c77-b050-49ce-9776-6dfa83c3b480,Sarah Jenkins,Live: Discussing Laugh Track Live with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 18:56:03,2026-06-19 19:11:03,2026-06-19 21:05:03,completed,0,2026-06-19 19:11:03
d784cef1-4253-4b7f-bf52-b0386280495f,54b98a6d-64a9-491c-ac32-74bd9ad348f3,Aditya Reddy,Live: Discussing Laugh Track Live with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 18:56:09,2026-06-19 19:11:09,2026-06-19 21:24:09,completed,0,2026-06-19 19:11:09
7580394f-0c76-4cda-b1f0-bdb5ce3b7f43,5f759664-547c-4dd7-bce8-cc9942b12ab7,Kabir Sharma,Live: Discussing Science Decoded with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:56:58,2026-06-19 19:11:58,2026-06-19 23:00:58,completed,0,2026-06-19 19:11:58
f90efe5e-5ad1-40c0-bdaf-58859f7f47c6,684c5505-69db-4bc1-abf8-bc87409c5f83,Priya Nair,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:58:02,2026-06-19 19:13:02,2026-06-19 20:05:02,cancelled,0,2026-06-19 19:13:02
f0a36cba-244c-48fd-ba21-5e9a8b900aa0,2c316e7b-5520-430b-9b05-22bec5e0b0f0,Vikram Sen,Live: Discussing Tech Bytes & Beats with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:59:01,2026-06-19 19:14:01,2026-06-19 19:49:01,live,28,2026-06-19 19:14:01
147b55c2-8533-459a-a8d9-fc8fdcc97336,74856ce6-5be6-4896-95c4-509057abce4c,Sarah Jenkins,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 18:59:29,2026-06-19 19:14:29,2026-06-19 21:25:29,live,63,2026-06-19 19:14:29
5f241455-7d39-4e7f-b0a1-e0d1b8378bc7,fb9fc55d-9013-4c75-b46b-efea54182bda,Priya Nair,Live: Discussing Mindset Matters with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 18:59:50,2026-06-19 19:14:50,2026-06-19 19:26:50,completed,0,2026-06-19 19:14:50
4c80be24-6dcc-44d0-824d-5f782f00cee6,c42c1644-1cac-40bd-9927-12e935dcf8c0,Michael Chang,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:00:02,2026-06-19 19:15:02,2026-06-19 21:10:02,completed,0,2026-06-19 19:15:02
c8f010c7-7c1b-4383-b3f2-70de21890716,c3d57ea8-c3f6-40f9-95c2-018f61dda10c,Michael Chang,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:00:29,2026-06-19 19:15:29,2026-06-19 22:55:29,completed,0,2026-06-19 19:15:29
654a81a9-2b25-49dd-812e-0ab9988c79ee,5d634327-cef0-442e-862a-c61a6ebc8bcf,Dr. Ramesh Kumar,Live: Discussing Science Decoded with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:00:50,2026-06-19 19:15:50,2026-06-19 22:32:50,live,23,2026-06-19 19:15:50
56c5490f-0b28-43b7-a91b-deb1cca31611,d1dc1e14-78c8-4055-b1bb-80e2182ac2b8,Aditya Reddy,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:01:32,2026-06-19 19:16:32,2026-06-19 22:55:32,completed,0,2026-06-19 19:16:32
f6bd9eb5-f1d8-4dfb-bd90-755774295cbe,7b3faafc-5a81-460c-aca5-0215d32f83ec,Kabir Sharma,Live: Discussing History Reimagined with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:01:38,2026-06-19 19:16:38,2026-06-19 22:00:38,scheduled,0,2026-06-19 19:16:38
b0397ccd-156d-4fd8-83ed-aac75fc770db,2da518b3-4189-4446-a5ba-4ad1b01ff225,Vikram Sen,Live: Discussing Laugh Track Live with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:02:49,2026-06-19 19:17:49,2026-06-19 22:06:49,scheduled,0,2026-06-19 19:17:49
11ec583e-0b4b-41dd-b356-e757c3139f6e,17060e42-cd72-48a6-acc1-0877c25116b3,Vikram Sen,Live: Discussing History Reimagined with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:03:51,2026-06-19 19:18:51,2026-06-19 20:06:51,live,75,2026-06-19 19:18:51
2fe8dacd-ca24-4c99-a474-773294bfbb88,a642ecb1-058c-4dfb-9443-703d72cdb07d,Vikram Sen,Live: Discussing Tech Bytes & Beats with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:04:24,2026-06-19 19:19:24,2026-06-19 23:00:24,completed,0,2026-06-19 19:19:24
49c2a0eb-fbbe-41bd-85a3-22e8b7f62150,0a582612-1924-4072-9dd1-767fbdbfc712,Vikram Sen,Live: Discussing Mindset Matters with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:04:51,2026-06-19 19:19:51,2026-06-19 19:49:51,live,47,2026-06-19 19:19:51
d1286e4a-e30f-4ed2-af5c-bbe3dc0489cb,0603e240-431c-4df1-aba5-d71528aa5c47,Priya Nair,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:04:59,2026-06-19 19:19:59,2026-06-19 22:30:59,completed,0,2026-06-19 19:19:59
3a47419e-d04f-4c19-9ed8-264513108fde,840128f7-5cee-4ae4-a23e-b9fea30eff7c,Aditya Reddy,Live: Discussing Mindset Matters with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:06:06,2026-06-19 19:21:06,2026-06-19 22:32:06,live,56,2026-06-19 19:21:06
339564df-b6f5-4b2b-b04e-b29fbdef8d25,741b9202-2c8e-4e60-823c-7e0d14a60b2f,Aditya Reddy,Live: Discussing History Reimagined with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:06:24,2026-06-19 19:21:24,2026-06-19 21:27:24,live,62,2026-06-19 19:21:24
6ed5b7b3-12cd-4fa8-9c1a-ba85261c6559,840128f7-5cee-4ae4-a23e-b9fea30eff7c,Aditya Reddy,Live: Discussing Mindset Matters with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:06:39,2026-06-19 19:21:39,2026-06-19 21:35:39,live,67,2026-06-19 19:21:39
ebfa6844-21b8-4cb9-9c8a-ed55d033606b,33e649e6-68da-4a24-9722-292612f3f28d,Sarah Jenkins,Live: Discussing Mindset Matters with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:07:01,2026-06-19 19:22:01,2026-06-19 23:11:01,completed,0,2026-06-19 19:22:01
7fb82130-e933-4794-abd1-7a5b7a4ab2d3,7804eb8e-f757-4fe2-b574-6cf194c11c30,Priya Nair,Live: Discussing Laugh Track Live with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:07:28,2026-06-19 19:22:28,2026-06-19 22:24:28,cancelled,0,2026-06-19 19:22:28
8d5595e7-d3a8-4b7d-bc71-25bd0287afc0,c49a1495-48f9-4a14-bb48-c05a21fbbcca,Samantha Rogers,Live: Discussing History Reimagined with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:08:01,2026-06-19 19:23:01,2026-06-19 21:44:01,cancelled,0,2026-06-19 19:23:01
018b542c-b0bb-41a2-bf5b-9e0c8809aa0d,4e17dfc3-f41f-4f52-ad70-b6164c7e2b2b,Aditya Reddy,Live: Discussing Laugh Track Live with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:08:12,2026-06-19 19:23:12,2026-06-19 22:44:12,scheduled,0,2026-06-19 19:23:12
84bf7f89-e076-4709-9333-d10d460d67f1,cb72103b-b6b3-402e-9f25-48fde6b61e94,Sarah Jenkins,Live: Discussing The Daily Rhythm with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:08:26,2026-06-19 19:23:26,2026-06-19 23:08:26,cancelled,0,2026-06-19 19:23:26
9ac17463-a9c0-403f-bf4a-57b181f5b129,c8613f09-cc8f-47a7-946a-a7855067310e,Michael Chang,Live: Discussing Echoes of Eternity with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:09:47,2026-06-19 19:24:47,2026-06-19 22:01:47,cancelled,0,2026-06-19 19:24:47
8fbcc8a3-529d-49c6-b55a-f353467bd379,0969b1ae-a739-49de-ad1b-d95c6abc94a0,Vikram Sen,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:10:39,2026-06-19 19:25:39,2026-06-19 20:44:39,scheduled,0,2026-06-19 19:25:39
